,ID del ticket,Carga del servidor,Experiencia,Tiempo de diagnóstico,Cliente premium,Prioridad,Canal de entrada,Tiempo de resolución
1778,TK-101778-8913,39.1,4,37,no,alto,web,31.4
1779,TK-101779-1715,83.07,8,45,no,alto,correo,34.3
1780,TK-101780-8527,22.88,5,34,sí,medio,web,21.8
1781,TK-101781-4312,87.63,5,34,sí,bajo,chat,37.0
1782,TK-101782-8223,54.61,7,40,sí,,correo,21.4
1783,TK-101783-6192,67.79,7,36,no,bajo,web,39.4
1784,TK-101784-8027,69.45,5,32,sí,alto,correo,27.0
1785,TK-101785-1201,87.13,4,39,no,medio,web,39.7
1786,TK-101786-3140,67.75,5,30,no,,correo,27.8
1787,TK-101787-4671,66.05,6,30,no,,,29.5
1788,TK-101788-9610,25.0,7,31,no,bajo,,
1789,TK-101789-8370,58.88,5,46,no,medio,correo,41.8
1790,TK-101790-3598,31.26,6,9,sí,bajo,correo,4.2
1791,TK-101791-9817,75.31,8,38,no,bajo,teléfono,33.9
1792,TK-101792-2944,58.42,6,35,sí,medio,web,31.1
1793,TK-101793-3929,71.02,6,22,sí,bajo,correo,26.5
1794,TK-101794-4383,23.13,2,37,sí,medio,correo,27.2
1795,TK-101795-4540,26.36,0,39,sí,alto,correo,26.0
1796,TK-101796-1393,73.72,6,40,sí,medio,chat,34.3
1797,TK-101797-8010,25.41,5,14,sí,,web,14.5
1798,TK-101798-7777,25.34,4,46,sí,alto,teléfono,29.2
1799,TK-101799-9823,20.91,5,29,no,alto,correo,19.3
1800,TK-101800-1321,91.74,5,40,no,medio,correo,46.6
1801,TK-101801-5669,75.31,7,41,no,medio,chat,37.9
1802,TK-101802-2693,46.49,5,28,sí,alto,web,22.0
1803,TK-101803-2063,42.24,4,40,no,bajo,chat,33.3
1804,TK-101804-8921,46.23,7,32,no,alto,web,22.3
1805,TK-101805-4111,78.1,5,18,sí,,correo,16.4
1806,TK-101806-4261,69.6,6,44,no,alto,teléfono,35.1
1807,TK-101807-4086,33.89,4,29,no,bajo,web,32.5
1808,TK-101808-4811,33.06,4,28,no,alto,chat,20.6
1809,TK-101809-4351,27.38,5,32,no,,web,30.9
1810,TK-101810-8080,69.52,5,37,no,medio,chat,36.0
1811,TK-101811-5143,77.33,6,35,no,alto,correo,32.3
1812,TK-101812-7332,39.88,5,39,sí,bajo,,33.3
1813,TK-101813-7447,21.57,2,24,sí,medio,chat,24.9
1814,TK-101814-8863,26.16,4,0,no,alto,correo,4.8
1815,TK-101815-4176,92.59,6,34,sí,,web,31.5
1816,TK-101816-3416,42.16,4,50,sí,alto,chat,28.4
1817,TK-101817-8668,77.69,5,34,sí,bajo,web,35.6
1818,TK-101818-9651,66.85,7,44,no,medio,teléfono,33.8
1819,TK-101819-3311,48.65,4,35,sí,bajo,chat,29.8
1820,TK-101820-2229,35.43,2,31,sí,medio,teléfono,23.4
1821,TK-101821-2530,29.1,5,33,no,bajo,web,32.0
1822,TK-101822-3797,66.13,4,34,no,medio,web,36.8
1823,TK-101823-2363,78.1,3,40,sí,medio,web,38.6
1824,TK-101824-5502,68.29,5,46,no,alto,web,42.5
1825,TK-101825-1452,59.77,6,0,no,medio,web,17.0
1826,TK-101826-4904,23.15,5,44,no,medio,chat,
1827,TK-101827-6996,92.64,6,27,sí,medio,web,37.7
1828,TK-101828-1577,79.9,8,32,no,medio,chat,32.1
1829,TK-101829-4919,41.96,4,29,no,medio,chat,
1830,TK-101830-8317,93.5,6,38,sí,bajo,chat,42.0
1831,TK-101831-4264,65.14,4,32,no,medio,web,37.2
1832,TK-101832-2931,63.68,3,41,sí,alto,correo,35.1
1833,TK-101833-5242,76.11,4,28,no,bajo,web,39.0
1834,TK-101834-9181,80.88,4,35,sí,bajo,web,37.7
1835,TK-101835-1182,69.24,6,40,no,medio,teléfono,35.5
1836,TK-101836-9427,29.61,9,18,sí,,chat,6.0
1837,TK-101837-1637,45.37,4,52,no,bajo,,46.6
1838,TK-101838-4005,89.61,4,33,no,alto,web,38.9
1839,TK-101839-4472,36.85,5,19,sí,alto,web,17.0
1840,TK-101840-1524,47.91,6,36,no,bajo,chat,33.8
1841,TK-101841-6659,52.41,5,35,sí,,chat,25.6
1842,TK-101842-3370,52.96,7,34,sí,medio,web,26.5
1843,TK-101843-2635,65.97,1,43,no,alto,web,45.0
1844,TK-101844-5432,90.73,1,41,sí,medio,chat,
1845,TK-101845-8467,38.05,4,37,no,medio,,31.4
1846,TK-101846-5214,29.11,7,39,sí,bajo,teléfono,26.9
1847,TK-101847-1579,34.81,2,34,sí,medio,web,
1848,TK-101848-8850,86.52,0,49,no,medio,,53.3
1849,TK-101849-4941,68.44,6,23,no,medio,correo,27.1
1850,TK-101850-9387,41.44,5,36,sí,,chat,25.9
1851,TK-101851-9524,81.2,3,36,no,bajo,web,49.8
1852,TK-101852-4091,84.6,3,42,sí,medio,,39.1
1853,TK-101853-5718,83.49,3,28,no,bajo,web,
1854,TK-101854-9849,88.92,5,21,sí,,correo,30.8
1855,TK-101855-9895,38.92,4,36,sí,alto,chat,
1856,TK-101856-6552,76.63,6,37,no,bajo,chat,43.9
1857,TK-101857-5978,54.54,0,47,sí,medio,web,
1858,TK-101858-2252,83.15,3,25,sí,bajo,chat,
1859,TK-101859-9715,74.64,3,44,no,bajo,web,49.0
1860,TK-101860-3422,78.23,5,0,no,medio,correo,16.2
1861,TK-101861-9227,69.21,4,32,no,,chat,40.1
1862,TK-101862-9967,33.31,6,25,no,bajo,web,
1863,TK-101863-1027,60.88,2,32,no,alto,web,31.2
1864,TK-101864-8539,93.85,5,35,no,bajo,web,
1865,TK-101865-1085,90.3,6,40,no,bajo,teléfono,34.3
1866,TK-101866-7909,23.24,8,30,sí,alto,correo,16.4
1867,TK-101867-5281,32.36,4,47,no,bajo,,40.3
1868,TK-101868-5653,29.88,6,26,sí,medio,chat,16.8
1869,TK-101869-9033,74.45,2,21,sí,bajo,chat,30.7
1870,TK-101870-8664,81.33,1,44,no,bajo,,47.1
1871,TK-101871-6066,36.01,7,17,no,medio,correo,15.3
1872,TK-101872-1256,57.94,5,33,sí,alto,web,28.4
1873,TK-101873-2447,83.05,7,60,sí,bajo,web,52.2
1874,TK-101874-6700,74.96,3,35,no,medio,teléfono,40.1
1875,TK-101875-5599,60.67,6,26,no,bajo,chat,34.8
1876,TK-101876-4343,64.28,8,35,no,bajo,chat,31.3
1877,TK-101877-1693,58.13,6,35,sí,alto,,28.5
1878,TK-101878-9674,42.32,5,36,no,bajo,web,29.9
1879,TK-101879-4665,62.38,5,40,sí,alto,,31.5
1880,TK-101880-3674,71.67,2,27,no,bajo,,41.9
1881,TK-101881-1350,85.5,7,49,no,alto,correo,44.0
1882,TK-101882-9840,67.72,4,37,sí,medio,chat,31.1
1883,TK-101883-8044,77.08,6,41,sí,,correo,
1884,TK-101884-9419,32.01,2,30,no,,correo,29.5
1885,TK-101885-3063,54.62,3,45,no,medio,teléfono,38.6
1886,TK-101886-6929,20.7,8,33,sí,medio,web,
1887,TK-101887-9616,38.5,4,37,no,,chat,33.9
1888,TK-101888-8413,74.48,8,28,sí,alto,teléfono,19.0
1889,TK-101889-2821,94.39,5,27,no,medio,web,38.0
1890,TK-101890-5889,27.44,2,41,sí,alto,teléfono,27.8
1891,TK-101891-2585,50.11,7,31,no,medio,correo,26.4
1892,TK-101892-5659,80.01,4,28,sí,medio,web,32.4
1893,TK-101893-3280,35.3,6,30,no,alto,web,24.9
1894,TK-101894-4749,61.63,5,0,no,bajo,web,18.8
1895,TK-101895-3538,74.98,2,30,sí,medio,web,34.7
1896,TK-101896-1443,66.2,5,34,no,alto,web,33.5
1897,TK-101897-3067,34.1,9,35,sí,medio,correo,24.0
1898,TK-101898-9302,46.65,6,20,no,bajo,correo,23.8
1899,TK-101899-3534,78.78,5,23,sí,medio,teléfono,
1900,TK-101900-1088,61.57,7,38,no,alto,chat,34.1
1901,TK-101901-4390,20.39,5,29,no,alto,teléfono,16.7
1902,TK-101902-6237,77.07,5,43,sí,alto,correo,37.3
1903,TK-101903-7577,22.65,3,43,sí,medio,chat,32.0
1904,TK-101904-2941,75.93,5,41,no,medio,teléfono,35.8
1905,TK-101905-4310,35.19,7,50,no,bajo,web,40.7
1906,TK-101906-9263,91.86,3,34,no,bajo,web,40.5
1907,TK-101907-1821,47.6,8,40,sí,bajo,teléfono,23.2
1908,TK-101908-9072,44.52,5,30,no,bajo,teléfono,23.8
1909,TK-101909-1815,31.17,3,55,no,alto,chat,40.5
1910,TK-101910-9595,42.92,7,51,no,alto,teléfono,37.2
1911,TK-101911-2698,85.75,4,35,no,medio,chat,46.6
1912,TK-101912-8362,94.73,6,38,sí,alto,web,38.8
1913,TK-101913-6691,47.62,4,46,sí,alto,correo,32.4
1914,TK-101914-6729,53.65,5,34,sí,medio,chat,24.0
1915,TK-101915-2953,74.16,6,30,no,medio,web,33.0
1916,TK-101916-5963,86.46,6,42,sí,,web,40.2
1917,TK-101917-6986,64.48,1,36,no,medio,web,39.6
1918,TK-101918-8752,49.36,3,36,no,bajo,chat,37.4
1919,TK-101919-5991,50.95,7,28,no,medio,web,27.3
1920,TK-101920-4801,72.17,5,21,no,alto,teléfono,17.5
1921,TK-101921-9447,20.24,4,37,no,medio,web,33.3
1922,TK-101922-2931,66.47,3,42,no,bajo,correo,38.9
1923,TK-101923-2111,46.66,3,33,sí,medio,chat,30.7
1924,TK-101924-1872,79.56,1,46,no,medio,web,56.5
1925,TK-101925-8954,26.97,5,29,no,bajo,web,26.5
1926,TK-101926-5587,64.12,4,27,no,bajo,correo,23.9
1927,TK-101927-7479,56.07,3,34,no,,,30.3
1928,TK-101928-2561,68.17,5,34,no,bajo,web,42.6
1929,TK-101929-6526,24.86,6,41,no,,,32.2
1930,TK-101930-5457,63.5,9,29,no,medio,chat,23.6
1931,TK-101931-6560,62.11,2,46,no,medio,web,47.2
1932,TK-101932-8881,62.05,7,51,no,bajo,web,43.2
1933,TK-101933-8715,65.26,7,35,sí,medio,,26.9
1934,TK-101934-3684,70.74,4,45,no,alto,correo,47.1
1935,TK-101935-1746,80.37,5,27,no,bajo,web,
1936,TK-101936-6243,40.24,4,44,no,bajo,teléfono,35.5
1937,TK-101937-7826,81.88,5,43,no,bajo,,46.1
1938,TK-101938-5085,57.37,8,42,sí,medio,web,
1939,TK-101939-7117,25.78,6,35,no,medio,teléfono,23.3
1940,TK-101940-2006,24.39,6,0,no,bajo,web,12.2
1941,TK-101941-9129,45.07,4,30,sí,medio,teléfono,21.3
1942,TK-101942-5310,78.87,2,30,no,medio,correo,36.7
1943,TK-101943-3876,73.08,5,27,sí,alto,correo,24.0
1944,TK-101944-3026,79.15,7,0,sí,medio,correo,12.0
1945,TK-101945-6556,58.8,2,32,no,bajo,web,38.2
1946,TK-101946-5107,53.01,3,28,no,bajo,chat,35.1
1947,TK-101947-6241,31.06,5,27,sí,medio,correo,18.3
1948,TK-101948-6669,44.61,3,29,no,bajo,web,37.6
1949,TK-101949-6399,52.55,4,44,no,medio,chat,39.7
1950,TK-101950-9933,26.65,4,30,sí,medio,web,19.2
1951,TK-101951-4008,36.55,3,31,sí,medio,teléfono,27.3
1952,TK-101952-8495,64.87,3,31,no,medio,web,34.3
1953,TK-101953-4662,75.17,6,38,no,medio,correo,32.8
1954,TK-101954-6420,94.88,3,39,sí,medio,web,41.9
1955,TK-101955-3911,89.98,2,11,sí,,,30.1
1956,TK-101956-7897,68.19,4,43,no,,web,37.0
1957,TK-101957-6485,51.59,6,46,sí,medio,teléfono,
1958,TK-101958-6838,67.71,5,27,no,medio,teléfono,30.9
1959,TK-101959-1773,78.92,4,27,no,bajo,teléfono,33.4
1960,TK-101960-3144,28.88,5,31,sí,bajo,chat,25.2
1961,TK-101961-6980,50.74,2,29,no,alto,chat,32.2
1962,TK-101962-7397,82.99,6,37,no,alto,,35.7
1963,TK-101963-9141,48.79,6,19,no,medio,teléfono,21.1
1964,TK-101964-4237,62.89,4,26,no,,web,
1965,TK-101965-9195,64.08,7,47,no,bajo,chat,42.2
1966,TK-101966-6582,33.84,3,28,no,medio,chat,
1967,TK-101967-7288,47.17,7,45,no,,web,34.3
1968,TK-101968-9356,45.09,5,38,no,alto,correo,
1969,TK-101969-2897,21.96,4,21,no,medio,chat,23.9
1970,TK-101970-6433,21.81,5,40,sí,medio,web,30.3
1971,TK-101971-3567,82.38,5,34,sí,medio,web,27.5
1972,TK-101972-9130,40.48,7,31,sí,medio,web,26.4
1973,TK-101973-6717,58.86,3,37,no,medio,web,39.8
1974,TK-101974-7752,42.4,4,39,no,medio,web,
1975,TK-101975-3559,90.55,7,41,no,bajo,web,
1976,TK-101976-5637,39.45,4,44,sí,medio,web,38.7
1977,TK-101977-1612,52.22,7,38,no,medio,chat,35.8
1978,TK-101978-8746,85.45,8,24,sí,alto,web,23.1
1979,TK-101979-2884,83.15,4,31,no,alto,correo,34.2
1980,TK-101980-5024,33.96,6,59,no,medio,,39.9
1981,TK-101981-4134,80.2,3,41,no,medio,,41.2
1982,TK-101982-2622,54.36,6,54,no,medio,chat,40.5
1983,TK-101983-4282,56.22,5,46,no,,chat,40.2
1984,TK-101984-3610,30.01,6,37,no,bajo,correo,31.6
1985,TK-101985-4069,26.05,4,37,no,alto,correo,28.2
1986,TK-101986-7486,74.6,2,35,sí,bajo,teléfono,37.3
1987,TK-101987-2255,57.23,6,21,no,bajo,web,30.4
1988,TK-101988-3660,52.76,1,35,no,medio,web,37.4
1989,TK-101989-5452,74.71,4,45,no,medio,,42.0
1990,TK-101990-8102,77.41,7,30,no,bajo,,
1991,TK-101991-5176,31.92,5,38,no,medio,web,34.7
1992,TK-101992-4686,65.77,9,42,no,,correo,34.2
1993,TK-101993-6237,30.15,7,28,no,bajo,web,28.6
1994,TK-101994-8661,76.35,4,31,no,medio,,39.5
1995,TK-101995-1790,69.27,5,27,no,medio,correo,32.4
1996,TK-101996-9416,91.75,5,28,no,medio,web,38.2
1997,TK-101997-4034,25.17,2,25,no,medio,chat,23.4
1998,TK-101998-1225,24.28,3,28,no,,correo,23.2
1999,TK-101999-6348,41.16,4,46,no,alto,web,35.9
2000,TK-102000-7466,39.63,1,28,sí,medio,correo,23.2
2001,TK-102001-4179,38.52,5,36,no,alto,chat,28.7
2002,TK-102002-5223,87.97,5,31,no,medio,web,37.0
2003,TK-102003-8520,38.72,2,44,no,alto,correo,34.1
2004,TK-102004-5066,40.4,6,45,no,bajo,chat,32.2
2005,TK-102005-5362,76.95,6,42,no,bajo,web,44.0
2006,TK-102006-6023,53.73,5,37,sí,medio,chat,30.8
2007,TK-102007-5309,78.25,4,33,no,alto,web,34.6
2008,TK-102008-1246,24.9,6,25,no,bajo,web,27.2
2009,TK-102009-6737,56.57,6,51,no,alto,correo,39.3
2010,TK-102010-2618,22.52,6,29,sí,bajo,web,19.0
2011,TK-102011-9612,24.7,4,40,no,bajo,teléfono,28.6
2012,TK-102012-6160,87.98,5,43,sí,bajo,correo,37.3
2013,TK-102013-2371,30.44,7,31,no,medio,web,22.9
2014,TK-102014-8728,59.93,4,43,no,alto,chat,40.9
2015,TK-102015-5238,50.83,9,41,no,,teléfono,
2016,TK-102016-3612,46.05,4,49,sí,,correo,34.0
2017,TK-102017-3080,87.49,5,31,sí,bajo,web,31.4
2018,TK-102018-6919,21.64,4,25,no,,,26.8
2019,TK-102019-5324,69.78,5,31,no,,teléfono,27.9
2020,TK-102020-8797,92.25,2,37,no,medio,chat,45.2
2021,TK-102021-3735,62.01,4,35,sí,medio,web,35.2
2022,TK-102022-7083,90.26,3,32,sí,medio,correo,38.7
2023,TK-102023-8352,23.92,5,20,no,bajo,correo,14.9
2024,TK-102024-4058,51.41,7,39,sí,bajo,web,23.9
2025,TK-102025-6334,39.51,6,51,sí,medio,chat,
2026,TK-102026-2153,74.81,1,39,no,alto,web,49.3
2027,TK-102027-5940,93.6,9,40,sí,alto,web,38.6
2028,TK-102028-4079,39.24,6,0,sí,alto,web,7.6
2029,TK-102029-1402,69.06,4,38,sí,alto,web,34.1
2030,TK-102030-3975,34.86,5,42,no,medio,web,37.7
2031,TK-102031-8536,62.4,5,38,no,medio,chat,33.4
2032,TK-102032-6919,54.79,4,32,no,bajo,teléfono,33.1
2033,TK-102033-7760,92.9,5,29,sí,medio,,36.1
2034,TK-102034-1980,65.64,4,33,no,medio,teléfono,35.0
2035,TK-102035-7680,46.21,4,38,sí,alto,teléfono,
2036,TK-102036-3384,28.56,4,32,no,bajo,web,33.7
2037,TK-102037-9990,31.34,2,38,no,medio,web,
2038,TK-102038-2366,36.9,5,39,no,,web,33.4
2039,TK-102039-3938,38.82,6,42,no,medio,web,29.3
2040,TK-102040-2262,83.8,6,45,no,bajo,chat,43.3
2041,TK-102041-8659,62.09,6,36,sí,medio,correo,26.3
2042,TK-102042-7187,59.25,6,25,no,bajo,chat,28.4
2043,TK-102043-9495,28.61,4,32,no,,chat,
2044,TK-102044-3316,84.51,7,35,no,alto,,34.4
2045,TK-102045-8909,74.21,3,20,sí,medio,chat,31.8
2046,TK-102046-1921,25.08,3,46,no,medio,web,37.8
2047,TK-102047-8114,73.09,3,36,no,medio,web,41.1
2048,TK-102048-7574,60.77,7,38,no,medio,teléfono,29.0
2049,TK-102049-9612,26.13,7,46,sí,bajo,web,32.9
2050,TK-102050-6529,54.37,6,30,no,alto,web,
2051,TK-102051-4809,56.35,7,40,no,medio,teléfono,27.5
2052,TK-102052-2166,32.43,3,34,no,bajo,chat,31.0
2053,TK-102053-9731,90.93,6,34,no,medio,web,39.1
2054,TK-102054-7268,83.75,5,0,no,bajo,web,19.3
2055,TK-102055-6331,70.18,7,48,no,bajo,correo,38.9
2056,TK-102056-6029,54.67,5,32,no,medio,teléfono,
2057,TK-102057-2460,50.88,4,41,no,medio,web,40.9
2058,TK-102058-5687,68.82,6,20,no,medio,chat,27.5
2059,TK-102059-6357,60.91,7,44,sí,alto,teléfono,29.1
2060,TK-102060-5739,24.67,4,43,no,alto,teléfono,
2061,TK-102061-1327,58.44,5,36,no,,chat,36.4
2062,TK-102062-6238,80.48,3,33,no,,chat,42.7
2063,TK-102063-9543,54.44,1,38,sí,medio,web,38.4
2064,TK-102064-6132,23.9,5,53,sí,medio,web,36.5
2065,TK-102065-5732,78.97,6,21,no,alto,chat,25.1
2066,TK-102066-4908,35.1,5,41,sí,,chat,
2067,TK-102067-6291,39.4,1,28,no,bajo,teléfono,28.6
2068,TK-102068-9425,32.35,4,35,no,medio,correo,
2069,TK-102069-4122,44.77,1,33,no,alto,teléfono,32.3
2070,TK-102070-5876,76.76,7,32,no,alto,web,35.1
2071,TK-102071-3728,58.95,3,35,no,bajo,chat,42.4
2072,TK-102072-8995,35.37,7,26,no,medio,correo,20.2
2073,TK-102073-2823,85.84,7,43,sí,bajo,chat,40.8
2074,TK-102074-4500,85.97,3,21,no,medio,correo,28.9
2075,TK-102075-5073,85.29,3,39,no,bajo,chat,45.0
2076,TK-102076-2230,37.91,6,32,sí,alto,web,
2077,TK-102077-5395,53.84,3,26,no,medio,chat,33.7
2078,TK-102078-7051,93.87,5,37,sí,,chat,35.4
2079,TK-102079-2476,77.9,4,23,sí,alto,teléfono,21.1
2080,TK-102080-3023,22.04,2,35,sí,,teléfono,26.2
2081,TK-102081-3596,24.89,1,24,sí,,web,
2082,TK-102082-8840,54.79,5,39,no,alto,correo,
2083,TK-102083-8121,88.19,4,28,no,medio,chat,29.9
2084,TK-102084-3430,60.4,4,31,sí,medio,,30.2
2085,TK-102085-8954,57.34,6,37,no,medio,chat,30.2
2086,TK-102086-7943,27.91,7,29,sí,medio,teléfono,13.8
2087,TK-102087-1533,69.26,5,35,no,medio,web,37.6
2088,TK-102088-2256,81.66,4,23,sí,medio,web,29.2
2089,TK-102089-2657,48.53,6,40,sí,bajo,correo,34.5
2090,TK-102090-2752,78.17,3,49,no,bajo,web,53.0
2091,TK-102091-7713,92.34,5,57,sí,bajo,chat,51.6
2092,TK-102092-3978,35.28,6,36,no,bajo,teléfono,29.2
2093,TK-102093-5332,59.25,6,41,no,medio,web,34.5
2094,TK-102094-4653,41.54,2,21,sí,bajo,,30.7
2095,TK-102095-4013,79.46,4,47,no,bajo,teléfono,44.1
2096,TK-102096-9892,63.32,3,41,no,medio,correo,40.0
2097,TK-102097-8652,67.59,5,31,sí,medio,web,28.4
2098,TK-102098-8100,79.84,6,45,sí,medio,correo,
2099,TK-102099-5866,49.7,8,0,sí,,chat,7.2
2100,TK-102100-2764,88.63,4,31,no,bajo,web,43.4
2101,TK-102101-2122,59.98,4,39,no,bajo,web,38.5
2102,TK-102102-4830,31.85,7,26,sí,medio,chat,16.2
2103,TK-102103-7700,72.19,6,43,no,alto,web,43.5
2104,TK-102104-3958,79.49,7,27,sí,medio,chat,23.6
2105,TK-102105-2540,43.76,6,27,sí,medio,web,29.3
2106,TK-102106-9714,84.29,3,28,sí,bajo,web,34.7
2107,TK-102107-6467,87.96,3,41,no,medio,web,49.2
2108,TK-102108-8053,40.77,2,30,sí,,web,30.7
2109,TK-102109-6670,93.76,6,24,no,medio,web,36.6
2110,TK-102110-2738,30.55,7,30,no,alto,,21.9
2111,TK-102111-5189,35.15,8,35,sí,medio,web,23.5
2112,TK-102112-3533,33.82,7,26,sí,alto,web,18.9
2113,TK-102113-6269,87.05,7,26,no,medio,teléfono,
2114,TK-102114-9690,69.07,4,52,no,medio,chat,48.9
2115,TK-102115-3418,31.41,3,28,no,alto,,24.6
2116,TK-102116-6076,53.02,7,32,no,medio,correo,
2117,TK-102117-1484,66.15,6,32,sí,medio,chat,26.7
2118,TK-102118-1664,26.26,5,32,sí,medio,web,16.7
2119,TK-102119-4454,86.18,6,40,sí,alto,web,36.6
2120,TK-102120-1627,80.27,6,43,no,bajo,web,52.4
2121,TK-102121-9923,57.89,7,33,sí,medio,chat,28.9
2122,TK-102122-5287,92.53,7,25,sí,medio,,28.6
2123,TK-102123-6166,51.33,6,45,no,alto,teléfono,30.6
2124,TK-102124-4874,93.81,7,34,sí,alto,,34.5
2125,TK-102125-5540,70.09,6,49,no,bajo,teléfono,42.5
2126,TK-102126-8476,67.6,4,17,sí,bajo,web,
2127,TK-102127-1707,32.45,6,37,no,alto,correo,27.7
2128,TK-102128-9624,86.14,2,50,sí,bajo,correo,
2129,TK-102129-9664,52.06,7,32,no,bajo,web,34.9
2130,TK-102130-1047,32.17,3,33,sí,bajo,web,32.4
2131,TK-102131-2914,20.95,6,37,no,bajo,chat,30.3
2132,TK-102132-2105,61.98,3,31,sí,medio,correo,30.3
2133,TK-102133-4180,59.55,6,33,no,medio,web,35.2
2134,TK-102134-9549,73.95,5,32,sí,medio,correo,28.6
2135,TK-102135-1567,86.77,2,30,no,alto,chat,36.3
2136,TK-102136-9671,25.96,6,45,no,bajo,web,36.7
2137,TK-102137-1866,74.86,4,39,no,bajo,web,48.6
2138,TK-102138-2028,34.06,7,37,no,alto,correo,20.9
2139,TK-102139-2813,84.36,5,41,sí,medio,teléfono,30.6
2140,TK-102140-4728,81.43,6,33,sí,bajo,web,36.9
2141,TK-102141-6513,60.56,3,29,no,medio,web,
2142,TK-102142-4526,73.27,4,30,sí,medio,,34.1
2143,TK-102143-5803,43.58,4,35,sí,medio,correo,27.3
2144,TK-102144-7569,55.34,7,27,sí,bajo,web,26.5
2145,TK-102145-2050,81.62,8,31,sí,medio,teléfono,29.6
2146,TK-102146-9318,54.44,4,31,no,bajo,chat,
2147,TK-102147-7278,46.83,7,52,no,alto,chat,
2148,TK-102148-2652,57.07,1,13,no,,teléfono,
2149,TK-102149-9199,82.12,3,34,no,,correo,32.9
2150,TK-102150-5708,45.14,3,49,no,,chat,43.0
2151,TK-102151-6318,33.03,3,36,no,bajo,chat,40.1
2152,TK-102152-6859,73.4,2,41,no,medio,chat,43.8
2153,TK-102153-7615,81.95,6,0,no,medio,,20.6
2154,TK-102154-9370,27.55,5,30,no,medio,web,
2155,TK-102155-7593,37.99,6,17,no,medio,chat,18.1
2156,TK-102156-4595,30.65,6,37,sí,bajo,chat,
2157,TK-102157-5910,46.1,5,29,sí,medio,,21.1
2158,TK-102158-4254,53.78,6,29,no,bajo,chat,34.3
2159,TK-102159-5453,76.16,5,31,no,bajo,chat,39.1
2160,TK-102160-3423,68.84,3,49,no,medio,correo,40.5
2161,TK-102161-9108,66.57,7,54,no,alto,web,44.3
2162,TK-102162-5797,46.43,4,37,no,medio,correo,33.3
2163,TK-102163-7981,83.11,3,31,no,alto,correo,37.6
2164,TK-102164-8937,55.35,5,26,no,alto,,31.7
2165,TK-102165-7681,93.43,3,39,no,bajo,correo,41.1
2166,TK-102166-5877,67.56,4,49,no,alto,chat,40.2
2167,TK-102167-5177,29.47,6,33,sí,medio,chat,20.0
2168,TK-102168-4429,70.71,6,16,no,alto,web,24.1
2169,TK-102169-1184,44.38,3,40,no,medio,web,39.5
2170,TK-102170-4133,71.47,4,43,no,medio,teléfono,41.0
2171,TK-102171-5978,25.22,7,22,no,medio,web,20.3
2172,TK-102172-9698,33.12,6,36,sí,medio,teléfono,21.0
2173,TK-102173-7137,84.18,9,39,sí,alto,web,32.9
2174,TK-102174-2932,37.04,7,34,no,bajo,web,28.5
2175,TK-102175-7174,82.78,7,29,no,medio,,40.5
2176,TK-102176-6412,40.95,3,43,sí,bajo,web,33.8
2177,TK-102177-2196,68.22,6,32,no,bajo,web,36.7
2178,TK-102178-6247,72.06,5,23,no,bajo,chat,38.4
2179,TK-102179-5181,58.45,4,19,no,bajo,web,30.0
2180,TK-102180-2338,42.9,5,45,no,medio,chat,36.1
2181,TK-102181-7171,35.95,7,40,sí,medio,chat,26.3
2182,TK-102182-3620,22.49,6,36,no,bajo,chat,28.6
2183,TK-102183-7546,42.8,3,31,no,bajo,correo,35.0
2184,TK-102184-9874,68.99,6,31,no,alto,chat,
2185,TK-102185-6931,90.37,4,26,no,bajo,web,44.8
2186,TK-102186-2729,85.34,5,32,sí,,,
2187,TK-102187-1018,77.45,4,18,no,bajo,chat,30.2
2188,TK-102188-6971,79.13,5,29,no,bajo,,37.4
2189,TK-102189-1464,69.87,6,33,no,medio,chat,35.1
2190,TK-102190-9882,39.52,3,40,sí,medio,,23.5
2191,TK-102191-6310,88.04,9,35,no,medio,correo,34.1
2192,TK-102192-9079,70.3,2,41,no,,web,53.4
2193,TK-102193-5020,62.03,4,46,no,medio,teléfono,34.1
2194,TK-102194-1162,28.32,6,43,no,medio,correo,30.8
2195,TK-102195-1294,53.53,6,39,sí,bajo,teléfono,
2196,TK-102196-9770,54.53,5,35,sí,,correo,31.1
2197,TK-102197-8240,84.84,5,27,no,bajo,web,38.4
2198,TK-102198-7844,61.0,6,41,no,medio,web,36.7
2199,TK-102199-2585,48.53,5,48,no,bajo,web,45.3
2200,TK-102200-4380,93.26,8,38,no,medio,web,45.9
2201,TK-102201-6427,28.3,7,50,no,bajo,web,38.4
2202,TK-102202-7812,51.69,7,23,sí,bajo,web,26.6
2203,TK-102203-1194,23.15,3,26,sí,bajo,teléfono,15.5
2204,TK-102204-7343,75.49,5,42,no,medio,teléfono,34.4
2205,TK-102205-3931,88.86,4,37,no,bajo,web,46.5
2206,TK-102206-8041,41.0,3,46,no,medio,teléfono,39.5
2207,TK-102207-6699,84.38,6,35,no,medio,teléfono,35.2
2208,TK-102208-9637,41.92,4,28,no,medio,correo,
2209,TK-102209-9271,88.31,6,33,sí,medio,correo,31.3
2210,TK-102210-5840,76.55,3,23,no,medio,web,30.8
2211,TK-102211-8636,80.37,8,0,no,medio,web,18.6
2212,TK-102212-2860,21.35,3,43,no,,web,36.0
2213,TK-102213-6561,92.21,5,42,sí,bajo,web,42.4
2214,TK-102214-1930,74.5,6,0,no,bajo,correo,14.3
